brand,model,car_info,user_text,price,price_evaluation,kilometer,gear,date,fuel,power,consumption,co2
Volkswagen,Crafter,Pritsche 35 DOKA mittellang FWD 2.0 TDI+,,28790,Fairer Preis,102912,,01/2020,Diesel,140,,
Volkswagen,Caddy Maxi,2.0 TDI Kasten,,16890,Ohne Bewertung,72150,,08/2020,Diesel,102,,
Volkswagen,T6 Transporter,"T6 Kasten,4Motion,kurz,DSG,AHK,Standh,2 Schiebet",,26990,Sehr guter Preis,117300,,07/2019,Diesel,150,,
MINI,Cooper S,Goodwood (Sondermodell 1/1000 Rolls Royce),,20889,Ohne Bewertung,75500,,05/2012,Benzin,184,,
Mercedes-Benz,A 180,Urban*LED*NAVI*PDC*WR*Tempomat...,,18450,Guter Preis,48050,,10/2017,Benzin,122,,
Mercedes-Benz,Sprinter,314 NAVI+KAMERA+STANDHZG. 6393,,27953,Guter Preis,87050,,12/2020,Diesel,143,,
Mercedes-Benz,Sprinter,316 CDI*Navi*R-Kam*Klima*AHK*,,25890,Guter Preis,81458,,06/2019,Diesel,163,,
Volkswagen,T6 Transporter,"T6 Kasten,4Motion,KR,Klima,Navi,AHK,Standh.",,29990,Fairer Preis,98800,,06/2019,Diesel,150,,
Volkswagen,T6 Transporter,2.0 TDI T6.1 lang Klima Navi ACC ,,27920,Fairer Preis,81585,,01/2020,Diesel,150,,
Volkswagen,T6 Transporter,"T6 Kasten,4Motion,kurz,DSG,AHK,Standh,2 Schiebet",,26990,Sehr guter Preis,116500,,08/2019,Diesel,150,,
,,,,,,,,,Andere,,,
Ford,Transit,FT 310 L2H2 VA Werkst. Klima Standheiz.,,19900,Erhöhter Preis,112860,,12/2017,Diesel,105,,
Volkswagen,Caddy,Nfz Maxi Kasten BMT,,17480,Fairer Preis,81300,,08/2019,Diesel,102,,
Mercedes-Benz,Sprinter,906 Koffer Automatik Saxas CDI EU5,,14268,Ohne Bewertung,67000,,05/2011,Diesel,95,,
Volkswagen,Crafter,Kasten Kasten 35 Trendline lang plus Sup,,25000,Fairer Preis,105000,,05/2020,Diesel,140,,
Volkswagen,T6 Transporter,Pritsche DoKa LR*AHK StndHzg 6Sit,,18279,Ohne Bewertung,124375,,12/2018,Diesel,150,,
Mercedes-Benz,Sprinter,"III Pritsche 314CDI L2 FWD,Klima,AHK,3S",,23990,Guter Preis,127500,,11/2018,Diesel,143,,
Volkswagen,Polo,VI Trendline,,9500,Sehr guter Preis,98500,,06/2018,Benzin,65,,
BMW,X1,Baureihe X1 xDrive 18 d Advantage,,18999,Guter Preis,117000,,07/2019,Diesel,150,,
Volkswagen,T6 andere,T6 Kasten 4Motion lang DSG Standh LED Kamera ACC,,29995,Sehr guter Preis,86000,,05/2019,Diesel,150,,
Volkswagen,T6 andere,T6.1 Kasten 2.0TDI DSG PDC Rückfahrkamera Klimaa,,24633,Sehr guter Preis,105950,,12/2021,Diesel,150,,
Volkswagen,T6 Transporter,,,13990,Ohne Bewertung,135000,,07/2015,Diesel,140,,
Volkswagen,Caddy,Kaste*NAVI*REGALEINBAUTEN*,,13870,Ohne Bewertung,110974,,06/2018,Diesel,102,,
Volkswagen,Crafter,35 2.0 TDI MR HD FWD / Klima Navi PDC,,20900,Fairer Preis,139552,,09/2019,Diesel,140,,
Ford,Transit,FT 310 L2H2VA Werkst. Klima Standheizung,,17500,Guter Preis,99160,,12/2017,Diesel,105,,
Mercedes-Benz,Sprinter,III Kasten RWD 314 CDI L2H2 Klima*Apple,,29999,Ohne Bewertung,115000,,09/2018,Diesel,143,,
Volkswagen,Crafter,35 Kasten MIXTO PLUS MR +AHK+PDC+TOP!,,23800,Guter Preis,125000,,10/2019,Diesel,102,,
Volkswagen,Golf Sportsvan,1.5 TSI DSG IQ.Drive *8-fach*AHK*,,20790,Fairer Preis,54900,,11/2019,Benzin,150,,
Volkswagen,Andere,T6.1 Kasten hoch lang Navi Klima 1.Hand,,24995,Ohne Bewertung,95000,,07/2020,Diesel,110,,
Volkswagen,T6 Transporter,T6.1 Transporter 2.0 TDI Kasten kurzer Radstand,,24479,Erhöhter Preis,104537,,10/2020,Diesel,110,,
Mercedes-Benz,Sprinter,316 Automatik AHK+ NAVI 6483,,33903,Fairer Preis,85050,,01/2019,Diesel,163,,
,,,,,,,,,Andere,,,
Volkswagen,Caddy,Nfz Maxi Kasten BMT,,17480,Fairer Preis,106300,,11/2019,Diesel,102,,
Ford,Transit,FT 310 L2H2 VA Werkstatt Klima Sthzg.,,19900,Erhöhter Preis,114590,,12/2017,Diesel,105,,
Ford,Transit,FT 310 L2H2VA Werkstatt Klima Standheiz.,,18900,Fairer Preis,106130,,03/2018,Diesel,105,,
Volkswagen,T6 andere,T6 Hentschke Bestattungswagen / Leichenwagen,,34950,Ohne Bewertung,92268,,08/2019,Benzin,102,,
Volkswagen,Golf Plus,VI Life/Einparkhilfe/SHZ/1.Hd/Garantie,,12990,Ohne Bewertung,31116,,06/2013,Benzin,122,,
Volkswagen,T6 Transporter,T6.1 Kasten LR LANG REGALAUSBAU AHK,,26880,Erhöhter Preis,79929,,04/2020,Diesel,110,,
Mercedes-Benz,Sprinter,316 CDI Pritsche 7-Sitzer 24.490€ Netto,,29143,Sehr guter Preis,83000,,09/2020,Diesel,163,,
Volkswagen,Crafter,Kasten 35 MR L2H1 Kamera*ACC*NAVI*Standh,,22880,Sehr guter Preis,125000,,11/2019,Diesel,140,,
Mercedes-Benz,Sprinter,314 KAMERA+AHK (0523),,27953,Fairer Preis,56050,,01/2019,Diesel,143,,
Volkswagen,Crafter,2.0 TDI MAXI HOCH LANG KLIMA*STHZG*CAM*,,23980,Sehr guter Preis,125000,,07/2019,Diesel,177,,
Ford,Transit,FT 310 L2H2 VA Werkst.Klima Standheizung,,20900,Fairer Preis,105770,,08/2018,Diesel,105,,
Volkswagen,Caddy,CADDY 2.0 TDI DSG BMT ALLTRACK NAVI KAMERA 2PDC,,22900,Sehr guter Preis,110000,,06/2020,Diesel,150,,
Volkswagen,T6 Caravelle,"lang, standheiz, Navi, LED Licht",,31999,Sehr guter Preis,113153,,06/2018,Diesel,204,,
Volkswagen,Golf,VW Golf 7R DSG 4Motion ohne OPF,,24499,Ohne Bewertung,95000,,03/2014,Benzin,300,,
Volkswagen,T6 andere,T6 Kasten 4Motion DSG Standh LED ACC Kamera AHK,,28495,Sehr guter Preis,114000,,08/2019,Diesel,150,,
Volkswagen,T6 Transporter,"T6 Kasten,4Motion,kurz,AHK,Standh,2 Schiebet.",,29990,Ohne Bewertung,90000,,08/2019,Diesel,150,,
Volkswagen,T6 Transporter,T6 Kasten lang 4Motion Diffsp Standh AHK Navi,,30995,Guter Preis,90000,,04/2019,Diesel,150,,
Volkswagen,Crafter,Kastenwagen L2 130kW TDI Automatik,,29750,Fairer Preis,74000,,05/2019,Diesel,177,,
Volkswagen,Crafter,2.0TDI SUPERHOCHDACH*JUMBO*EXTRALA*KLIMA,,19980,Sehr guter Preis,69000,,07/2019,Diesel,140,,
Volkswagen,Crafter,35 2.0 TDI MR HD FWD / Klima AHK,,23900,Guter Preis,44541,,11/2018,Diesel,102,,
,,,,,,,,,Andere,,,
Volkswagen,Crafter,30 Kasten 3-SITZE TRENNWAND,,22770,Fairer Preis,95807,,01/2021,Diesel,102,,
Mercedes-Benz,Sprinter,317 NAVI+ 360° KAMERA+ SITZHEIZ. 6453,,32118,Guter Preis,50000,,07/2022,Diesel,170,,
Ford,Transit Custom,320 L1H1VA Werkstatt Klima AHK,,23900,Fairer Preis,83190,,08/2018,Diesel,131,,
Volkswagen,T6 Transporter,Sortimo Kasten-Kombi 2.0 TDI+Navi,,22670,Fairer Preis,141119,,03/2018,Diesel,150,,
Ford,Kuga,Titanium,,14500,Erhöhter Preis,90000,,03/2017,Benzin,150,,
Volkswagen,Caddy,Nfz Kasten EcoProfi BMT-Klima-1.Hand-,,13470,Fairer Preis,67475,,05/2019,Benzin,102,,
Ford,Transit,FT 310 L2H2VA Werkstatt Klima Standheiz.,,19900,Fairer Preis,88990,,08/2018,Diesel,105,,
Volkswagen,T5 California,,,32950,Ohne Bewertung,138135,,11/2013,Diesel,140,,
Volkswagen,Crafter,2.0TDI SUPERHOCHDACH*JUMBO*EXTRALA*KLIMA,,16980,Sehr guter Preis,89000,,12/2019,Diesel,140,,
Volkswagen,Crafter,Kasten MR Standhzg Klima Bott-Ausbau,,24990,Sehr guter Preis,137950,,01/2020,Diesel,140,,
Volkswagen,Crafter,30 Kasten 3-SITZE NAVI PDC KLIMA,,24420,Erhöhter Preis,103286,,12/2020,Diesel,102,,
Volkswagen,T6 Transporter,Kasten,,33800,Fairer Preis,98000,,07/2018,Diesel,150,,
Volkswagen,up!,move up!/NEU TÜV/SHZ/SCHECKHEFT,,5890,Ohne Bewertung,104000,,03/2015,Benzin,60,,
Mercedes-Benz,Vito,Kasten 111 CDI Worker AHK Holzboden Audio10,,14740,Guter Preis,82559,,10/2018,Diesel,114,,
Volkswagen,Andere,Transporter T6 Kasten-Kombi Kasten EcoProfi 2.0 ,,27430,Ohne Bewertung,78974,,12/2019,Diesel,150,,
Volkswagen,T5 andere,T5 Camper Ausbau,,37500,Ohne Bewertung,100000,,07/2015,Diesel,140,,
Volkswagen,T5 andere,T5 Kasten 4Motion 4x4 Diffsperre AHK Temp Klima,,18495,Ohne Bewertung,150000,,09/2013,Diesel,140,,
Volkswagen,Crafter,35 2.0 TDI MR HD FWD / Klima Navi PDC,,20900,Fairer Preis,140619,,10/2019,Diesel,140,,
Ford,Transit,310 L2 H2 Trend Klima Werkstatt,,21899,Erhöhter Preis,80000,,07/2018,Diesel,105,,
Volkswagen,Crafter,Kasten 30 L3H3 FWD 1.HD·NAVI·PDC·CARPLAY,,26750,Guter Preis,65653,,07/2019,Diesel,140,,
,,,,,,,,,Andere,,,
Peugeot,Boxer,2.2 HDI L1H1 KAMERA+NAVI+STANDHZG. 8265,,23788,Guter Preis,49050,,06/2020,Diesel,165,,
Volkswagen,T6 Transporter,Kasten AppConnect+Heckkl.m.Fe,,23990,Erhöhter Preis,58795,,03/2019,Diesel,102,,
Mercedes-Benz,Vito,Handwerker Fahrzeug,,23500,Ohne Bewertung,73621,,07/2019,Diesel,136,,
Volkswagen,T6 Transporter,Kasten-Kombi Kasten 4Motion,,19873,Erhöhter Preis,148943,,11/2015,Diesel,150,,
Mercedes-Benz,Sprinter,,,27500,Sehr guter Preis,101000,,10/2019,Diesel,163,,
Ford,Transit,FT 310 L2H2VA Werkstatt Klima Standheiz.,,18900,Fairer Preis,95160,,08/2018,Diesel,105,,
Volkswagen,Crafter,", VW Crafter ",,17500,Sehr guter Preis,136000,,10/2017,Diesel,140,,
Volkswagen,Golf,VW Golf 7 GTI Performance,,22000,Ohne Bewertung,86000,,05/2013,Benzin,230,,
Mercedes-Benz,Vito,114 CDI lang Werkstatt Klima AHK,,22900,Guter Preis,55200,,09/2019,Diesel,136,,
Volkswagen,T6 Caravelle,lang 2.0 TDI BEHINDERTENGERECHT|AUT,,31440,Ohne Bewertung,149800,,06/2016,Diesel,204,,
Volkswagen,T6 Transporter,"T 6.1 Transporter lang, LED, AHZV, Klima, PDC",,27900,Fairer Preis,70265,,01/2021,Diesel,110,,
Mercedes-Benz,Sprinter,314 *2x Schiebetür* KAMERA+STANDH. 5359,,28548,Guter Preis,66050,,01/2020,Diesel,143,,
Volkswagen,Crafter,Kasten 35 L2H2 Klima*PDC vo+hi*Tempomat*,,20800,Erhöhter Preis,144900,,08/2017,Diesel,140,,
Ford,Transit,FT 310 L2H2 VA Werkstatt Klima Sthzg.,,19900,Fairer Preis,77050,,03/2018,Diesel,105,,
Mercedes-Benz,B 200,B -Klasse B 200 d 4Matic Edition B,,17800,Guter Preis,123300,,08/2018,Diesel,136,,
Volkswagen,T5 California,Beach Standh. AHK,,29710,Ohne Bewertung,159000,,09/2013,Diesel,140,,
Mercedes-Benz,Vito,Davos KuhlmannCars Bestattungswagen/Leichenwagen,,27950,Ohne Bewertung,145620,,04/2012,Diesel,136,,
Mercedes-Benz,Vito,114 CDI Tourer PRO+Lang+Klima+Navi+,,24383,Guter Preis,124685,,02/2019,Diesel,136,,
Volkswagen,Crafter,Pritsche Koffer 50 lang RWD 1.HAND,,27950,Erhöhter Preis,124868,,03/2019,Diesel,177,,
Volkswagen,Crafter,"2,0 TDI 35 DOKA/Pritsche/Plane-Klima-",,22580,Sehr guter Preis,146988,,06/2017,Diesel,177,,
,,,,,,,,,Andere,,,
Ford,Transit Connect,Kombi lang Trend Bluetooth Klima,,16880,Erhöhter Preis,104562,,01/2018,Diesel,120,,
Ford,Transit,FT 350 L3H3 VA Werkst. Klima Sthzg. Navi,,26900,Erhöhter Preis,113320,,03/2018,Diesel,131,,
Volkswagen,Crafter,Pritsche 35 mittel L2 Doppelkabine,,16195,Ohne Bewertung,194000,,03/2012,Diesel,163,,
Volkswagen,Crafter,Kasten 35 MR Eco Profi  L2H2 Hochdach,,21499,Guter Preis,40000,,04/2015,Diesel,163,,
Volkswagen,T6 Transporter,T6.1 Transporter 2.0 TDI Kasten FWD lang Leder,,20888,Fairer Preis,96884,,02/2021,Diesel,110,,
Volkswagen,Golf,"7R 467 PS, KWv3, R600, LM 500 TRACK L...",,22999,Ohne Bewertung,110000,,03/2014,Benzin,466,,
Volkswagen,Caddy,Nfz Kasten  2.0 TDI+Klimaanlage+Parksensor,,17870,Fairer Preis,96938,,09/2020,Diesel,102,,
Volkswagen,Caddy,2.0 TDI Cargo Kasten  Navi PDC Klima,,15990,Fairer Preis,95273,,07/2021,Diesel,75,,
Volkswagen,Amarok,Highline DoubleCab 4Motion,,33490,Guter Preis,75000,,02/2018,Diesel,224,,
Mercedes-Benz,V 300,Marco Polo,,35990,Erhöhter Preis,101000,,07/2015,Diesel,190,,
Mercedes-Benz,E 220,BINZ Bestattungswagen / Leichenwagen,,26950,Ohne Bewertung,133453,,06/2009,Diesel,170,,
Volkswagen,Andere,Transporter T6.1 Kasten EcoProfi lang FWD 2.0 TD,,27941,Ohne Bewertung,99800,,09/2020,Diesel,150,,
Ford,Transit Custom,300 L2H1 VA Kasten Klima PDC EU6,,19900,Fairer Preis,113200,,06/2018,Diesel,131,,
Volkswagen,Beetle,2.0 TDI Design,,10500,Ohne Bewertung,129500,,03/2014,Diesel,140,,
Volkswagen,Caddy,Nfz Kasten 2.0 TDI+Klimaanlage+elektr.Fens,,13790,Guter Preis,97942,,07/2019,Diesel,102,,
Volkswagen,T5 Transporter,2.0TDI EU5*2xSchiebetüre*1.Hand*,,8290,Guter Preis,100000,,11/2014,Diesel,84,,
Volkswagen,Crafter,Kasten 35 FWD Hoch+Lang*1.HD*3SITZ*RFK*,,25900,Fairer Preis,104400,,03/2022,Diesel,140,,
Volkswagen,Crafter,"35, 2.0 TDI, 177 PS, LED, Navi, Kamera..",,23799,Sehr guter Preis,131000,,08/2019,Diesel,177,,
Volkswagen,T6 Transporter,/ 4 Motion / 1.Hand,,29900,Fairer Preis,79000,,07/2019,Diesel,150,,
Volkswagen,Golf,VW Golf 7 R ++,,25000,Hoher Preis,100000,,05/2015,Benzin,450,,
,,,,,,,,,Andere,,,
Volkswagen,T6 andere,T6.1 2.0 TDI Pritsche lang|Doka|AHK,,30870,Fairer Preis,34178,,08/2020,Diesel,150,,
Volkswagen,T6 andere,T6 Kasten KR 2.0 TDI DSG Navi AHK GRA Motor neu!,,22480,Sehr guter Preis,124965,,11/2019,Diesel,150,,
Ford,Transit,FT 310 L2H2 VA Werkst.Klima Standheizung,,19900,Erhöhter Preis,117800,,03/2018,Diesel,105,,
Volkswagen,T6 Transporter,"T6.1 Transporter Kasten 2,0 TDI EcoProfi Navi",,24881,Erhöhter Preis,115873,,09/2020,Diesel,110,,
Volkswagen,T6 Transporter,T6.1 Kasten LANG AHK NAVI REGALAUSBAU,,27480,Erhöhter Preis,96884,,11/2020,Diesel,110,,
Ford,Kuga,Titanium 180PS Aut. 4x4/Navi/Sitzh./AHK,,15900,Fairer Preis,105511,,10/2017,Diesel,179,,
Volkswagen,T6 andere,T6 Kasten 4Motion DSG Standh Kamera AHK SHZ Temp,,23995,Sehr guter Preis,133000,,02/2019,Diesel,150,,
Volkswagen,T6 Transporter,T6 Kasten LANG /AUTOMATIK/SEHR GEPFLEGT,,24999,Fairer Preis,126000,,01/2020,Diesel,150,,
Mercedes-Benz,Sprinter,II Kasten 310/311/313/314/316 CDI,,11700,Ohne Bewertung,124000,,07/2012,Diesel,95,,
Ford,Transit Custom,290 L1H1 VA Autm.Klima PDC SH EU6,,21900,Guter Preis,69580,,01/2018,Diesel,131,,
Volkswagen,T6 Transporter,Kasten 2.0TDI 4Motion AHK*Standh,,29980,Erhöhter Preis,74000,,08/2019,Diesel,150,,
Volkswagen,Caddy,Nfz Maxi Kasten BMT,,15990,Fairer Preis,97500,,01/2020,Diesel,102,,
Volkswagen,T6 Transporter,", Teilausbau",,26400,Guter Preis,60000,,12/2018,Diesel,150,,
Volkswagen,T6 California,Reimo Style,,34999,Fairer Preis,102400,,09/2017,Diesel,102,,
Mercedes-Benz,Citan,Kasten 108 CDI lang/LKW Zul./MwSt/Leiterkl,,8590,Fairer Preis,100000,,10/2014,Diesel,75,,
Volkswagen,Crafter,Kasten Kasten 35 mittellang Hochdach FWD,,20693,Guter Preis,134280,,04/2019,Diesel,140,,
Volkswagen,T6 Transporter,"T6 Kasten,4 Motion,Navi,LED,PDC,DSG",,29990,Guter Preis,71700,,02/2019,Diesel,204,,
Mercedes-Benz,C 220,C -Klasse T-Modell C 220 BlueTEC / d T,,22590,Sehr guter Preis,134900,,04/2018,Diesel,170,,
Volkswagen,T6 Transporter,Kasten-Kombi Kasten EcoProfi,,17985,Fairer Preis,140156,,08/2017,Diesel,102,,
Volkswagen,Golf,VW Golf 6 Gti ED 35,,22900,Ohne Bewertung,84500,,05/2012,Benzin,300,,
,,,,,,,,,Andere,,,
Volkswagen,Crafter,Kasten 35 mittellang FWD *APP *Kamera,,20790,Sehr guter Preis,114000,,07/2020,Diesel,140,,
Ford,Transit,FT 310 L2H2VA Werkstatt Klima Standheiz.,,18500,Fairer Preis,113910,,04/2018,Diesel,105,,
Mercedes-Benz,Citan,Kasten LKW 108 CDI lang. TÜV.NEU .KLIMA.,,9300,Guter Preis,89000,,12/2015,Diesel,75,,
Volkswagen,Golf,VW Golf 7 VII R DSG Lapiz Blue Panorama DS...,,23999,Erhöhter Preis,84000,,04/2015,Benzin,300,,
Volkswagen,Crafter,VW Crafter,,31000,Fairer Preis,70080,,01/2019,Diesel,140,,
Ford,Transit Custom,300 L1H1 VA Werkstatt Klima Navi,,22900,Guter Preis,93060,,04/2019,Diesel,131,,
Volkswagen,T6 Transporter,T6.1 Kasten AHK NAVI KLIMA 3-SITZE KAMERA,,25840,Guter Preis,82896,,12/2020,Diesel,150,,
Volkswagen,T6 Multivan,70 Jahre Bulli|AUTOM|STANDHEIZ|NAVI|,,37770,Guter Preis,114600,,08/2017,Diesel,204,,
Volkswagen,Crafter,Kasten Kasten 35 mittellang FWD,,20800,Sehr guter Preis,123950,,12/2019,Diesel,140,,
Volkswagen,Crafter,Kasten 35 mittellang *KLIMA *81.000TKM,,19990,Ohne Bewertung,81550,,08/2020,Diesel,177,,
Volkswagen,T6 Transporter,Doka Doppelkabine LED Autom. Stan,,29850,Guter Preis,121000,,03/2019,Diesel,150,,
Mercedes-Benz,Vito,119 CDI 4x4 extralang*TEMPOMAT*NAVI*KAMERA,,28995,Fairer Preis,118854,,09/2020,Diesel,190,,
Ford,Transit,Kasten 350 L2-H2 Klima/ AHK/3 Si.,,16500,Erhöhter Preis,92650,,01/2015,Diesel,125,,
Ford,Mondeo,Turnier Titanium,,16900,Fairer Preis,82800,,09/2015,Diesel,179,,
Volkswagen,Crafter,Kasten 35 L3H2   2 Sitzer,,20999,Fairer Preis,136000,,03/2019,Diesel,140,,
Volkswagen,T6 Transporter,T6.1 Transporter Lang Klima+AHK+Navi+Kunstleder,,25500,Fairer Preis,70069,,05/2020,Diesel,110,,
Mercedes-Benz,Sprinter,III Pritsche DoKa  316 CDI,,26900,Fairer Preis,70494,,08/2019,Diesel,163,,
Ford,Transit,Pritsche 350 L3 Einzelkabine,,17900,Erhöhter Preis,92900,,02/2016,Diesel,125,,
Volkswagen,Crafter,mit Möbelkoffer MwSt.ausweisbar,,19999,Sehr guter Preis,131000,,04/2019,Diesel,140,,
Mercedes-Benz,Vito,111 Lang Werkstattausstattung Regale,,20999,Sehr guter Preis,70000,,07/2019,Diesel,114,,
,,,,,,,,,Andere,,,
Mercedes-Benz,Sprinter,314 CDI Kompakt AHK+Sitzhzg.,,22574,Guter Preis,126520,,08/2019,Diesel,143,,
Mercedes-Benz,Sprinter,316 *2x Schiebetür* MBUX 9768,,27953,Fairer Preis,119050,,12/2020,Diesel,163,,
Volkswagen,Crafter,Kasten 30 L1H1 **TÜV/AU NEU**TOP ZUSTAND,,11900,Ohne Bewertung,124500,,10/2010,Diesel,136,,
Volkswagen,Crafter,"Kasten 35 2,0 TDI 4motion AHK Kamera",,29949,Erhöhter Preis,129900,,10/2018,Diesel,177,,
Subaru,Forester,Active,,15490,Ohne Bewertung,75000,,01/2013,Benzin,150,,
Volkswagen,Golf,7 R HGP Umbau 480 PS,,27000,Ohne Bewertung,88000,,08/2014,Benzin,480,,
Volkswagen,T6 Transporter,Kasten-Kombi LANG*PDC/AHK/AC/SHZ*,,16550,Sehr guter Preis,131000,,07/2018,Diesel,114,,
Volkswagen,T6 Transporter,"T6 Kasten,LR,4 Motion,ACC,LED,Standh,2 Schiebet.",,29990,Fairer Preis,95700,,02/2020,Diesel,150,,
Volkswagen,Caddy,CADDY 2.0 TDI Life ACC KLIMA 2xPDC MFL 6-GANG,,19900,Guter Preis,94000,,12/2020,Diesel,122,,
Volkswagen,Caddy,Kasten/Kombi Kasten,,9900,Ohne Bewertung,122600,,06/2012,Diesel,102,,
Ford,Edge,ST-Line 209PS Aut. 4x4/Pano/Klimaautom./ACC,,23900,Ohne Bewertung,73943,,08/2018,Diesel,209,,
Ford,Transit,FT 310 L2H2VA Werkst. Klima Standheizung,,15900,Sehr guter Preis,95580,,03/2018,Diesel,105,,
Volkswagen,Caddy,Nfz Maxi Kasten EcoProfi BMT/AHK,,16599,Erhöhter Preis,81000,,05/2020,Diesel,102,,
BMW,118,Baureihe 1 Lim. 5-trg. 118d,,18190,Fairer Preis,58605,,03/2018,Diesel,150,,
Mercedes-Benz,Sprinter,III Pritsche DoKa RWD/AWD/AHK/KLIMA/,,25940,Guter Preis,104000,,05/2020,Diesel,163,,
Mercedes-Benz,Sprinter,316 CDI Doka 4x4 Allrad Pritsche AC#519,,35105,Sehr guter Preis,63468,,06/2017,Diesel,163,,
Volkswagen,T6 Transporter,Transporter T6 Lang DSG VA Öl-Service KFZ Klima,,17900,Sehr guter Preis,160370,,05/2016,Diesel,140,,
Volkswagen,T5 Transporter,2.0TDI EU5*2xSchiebetüre*Facelift,,8400,Ohne Bewertung,80000,,12/2012,Diesel,84,,
Mercedes-Benz,Citan,Kasten 111 CDI lang Werkstattausbau,,14999,Fairer Preis,70000,,03/2018,Diesel,110,,
Mercedes-Benz,Sprinter,316 CDI Kasten L2H2 Klima Kamera 3 Sitz,,17850,Ohne Bewertung,62000,,05/2018,Diesel,163,,
,,,,,,,,,Andere,,,
Volkswagen,Crafter,Kasten Kasten 35 lang Hochdach FWD,,25900,Fairer Preis,91000,,04/2021,Diesel,140,,
Mercedes-Benz,Sprinter,II Kasten|L2H2|314 CDI|4x2|7-Gang|RFK,,22900,Fairer Preis,140786,,09/2017,Diesel,143,,
Volkswagen,Crafter,Kasten 35 MR L2H2 AHK*Kamera*Klima,,27600,Fairer Preis,76000,,07/2020,Diesel,140,,
Volkswagen,Crafter,35 Kasten Hochdach Klima,,29900,Erhöhter Preis,73000,,02/2021,Diesel,140,,
Volkswagen,Golf,7R 4 Motion /Vollausstattung/ohne OPF,,24999,Ohne Bewertung,115000,,04/2014,Benzin,300,,
Volkswagen,Caddy,Nfz Maxi Kasten BMT,,14400,Fairer Preis,105500,,08/2019,Diesel,102,,
Volkswagen,T5 Transporter,Seedorf Camper 2.0 tdi Hochdach,,36000,Ohne Bewertung,63000,,08/2013,Diesel,140,,
Ford,Transit,L2 Allrad 4x4 Doka 7-Sitze Pritsche #101,,26061,Erhöhter Preis,108050,,01/2019,Diesel,131,,
Ford,Transit Custom,"/Tourneo Custom Mixto L2H2 ,AHK,",,19399,Fairer Preis,113500,,10/2016,Diesel,170,,
Volkswagen,T6 Transporter,T6.1 Kasten 2.0 TDI AHK Stdhzg LKW Kamera PDC,,24865,Guter Preis,108630,,12/2020,Diesel,150,,
Volkswagen,T6 Transporter,Kasten LANG 4Motion DSG Standheiz,,24995,Sehr guter Preis,146000,,08/2019,Diesel,150,,
BMW,440,i Sport Line HUP SD LED,,35400,Guter Preis,70872,,02/2020,Benzin,326,,
Iveco,Andere,Daily Kühlkoffer Carrier Kühler 2 °C Autom. A/C,,29995,Ohne Bewertung,72000,,11/2021,Diesel,136,,
Volkswagen,Crafter,Kasten 35 MR L2H2 Kamera*Klima,,23880,Fairer Preis,125000,,06/2020,Diesel,140,,
Volkswagen,T6 Transporter,T6.1 EcoProfi lang FWD*Kamera*,,24950,Sehr guter Preis,90000,,08/2022,Diesel,150,,
Volkswagen,T6 Transporter,Kasten-Kombi Kasten,,23390,Guter Preis,72700,,07/2020,Diesel,150,,
Mercedes-Benz,A 250,*AMG-SPORTPAKET*218 PS*,,17961,Fairer Preis,150000,,10/2017,Benzin,218,,
Volkswagen,Crafter,Pritsche 50 mittel L2 Doppelkabine 7tonn,,11499,Ohne Bewertung,89500,,04/2009,Diesel,109,,
Volkswagen,Golf,VW Golf 7 GTI,,19000,Erhöhter Preis,88100,,06/2015,Benzin,220,,
Volkswagen,Crafter,TDI KAMERA+ KLIMA+ 1.HAND 5938,,28548,Guter Preis,72050,,06/2021,Diesel,140,,
,,,,,,,,,Andere,,,
Volkswagen,Golf,Sportsvan VII Allstar BMT/Start-Stopp;Euro6,,10649,Fairer Preis,157491,,03/2016,Benzin,86,,
Mercedes-Benz,Sprinter,III Kasten 314 CDI L2*Rückfkamera*Klima,,24999,Guter Preis,126620,,05/2019,Diesel,143,,
Volkswagen,T5 Transporter,2.0TDI EU5*2xSchiebetüre*1.Hand*,,11888,Sehr guter Preis,60000,,12/2015,Diesel,84,,
Ford,Transit,FT 310 L2H2 VA Werkstatt Klima Sthzg.,,23900,Erhöhter Preis,64960,,12/2017,Diesel,105,,
Volkswagen,Crafter,2.0 TDI*MITTEL-HOCH*KLIMA*AHK*PDC*EURO6!,,21990,Guter Preis,125787,,02/2020,Diesel,140,,
Volkswagen,T6 Multivan,,,22999,Sehr guter Preis,155000,,08/2015,Diesel,150,,
Ford,Transit Custom,Kasten 310 L1 Trend,,21990,Fairer Preis,93613,,06/2017,Diesel,105,,
Ford,Transit Custom,280 L1H1 VA Werkstatt Klima Navi,,23900,Fairer Preis,106990,,05/2019,Diesel,131,,
Volkswagen,Crafter,Kasten 35 MR L2H2 Klima,,24940,Fairer Preis,53000,,01/2019,Diesel,140,,
Volkswagen,Golf,VW Golf 6 R Sonderausstattung DSG 4Motion ...,,22299,Ohne Bewertung,112000,,01/2012,Benzin,271,,
Mercedes-Benz,Sprinter,Doka Koffer 3.0 V6 519 CDI 4X4/Standhei,,33900,Ohne Bewertung,124671,,07/2011,Diesel,190,,
Volkswagen,T6 Transporter,T6.1 Transporter Kasten 4MOTION 2.0 TDI RFK ACC ,,29888,Ohne Bewertung,110050,,05/2020,Diesel,150,,
Volkswagen,Caddy Maxi,Kasten 2.0 TDI DSG EcoProfi KAMERA PD,,18490,Ohne Bewertung,105780,,10/2020,Diesel,102,,
